artifact_path,artifact_type,likely_experiment_family,referenced_experiments,referenced_datasets,appears_current,appears_stale,mapping_confidence,notes
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/paired_mae_difference_by_seed.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/paired_r2_difference_by_seed.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/paired_rmse_difference_by_seed.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/per_seed_mae_trajectories.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/prediction_std_ratio_by_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/prediction_std_ratio_vs_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/repeated_prediction_fraction_by_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/representative_prediction_distributions.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/representative_residuals_vs_true.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/representative_true_vs_predicted.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/residuals_vs_true_representative_runs.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/seed_variability_by_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/seed_variability_vs_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_mae_by_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_mae_vs_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_r2_by_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_r2_vs_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_rmse_by_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/test_rmse_vs_regression_head.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/plot_data/true_vs_predicted_representative_runs.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/prediction_diagnostics.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/presentation_ready_summary.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/protocol_table.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/protocol_table.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/rebuild_regression_head_analysis.py,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/representative_runs.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/scientific_summary.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/seed_level_results.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/aggregate_head_results.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/aggregate_head_results.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/aggregate_head_results.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/controlled_progression_table.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/controlled_progression_table.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/controlled_progression_table.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/descriptive_head_summary.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/descriptive_head_summary.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/head_parameter_comparison.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/head_parameter_comparison.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/head_parameter_comparison.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/main_results_table.csv,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/main_results_table.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/main_results_table.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/paired_head_differences.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/paired_head_differences.md,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/paired_head_differences.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/prediction_collapse_diagnostics.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/prediction_collapse_diagnostics.md,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/prediction_collapse_diagnostics.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/seed_level_head_results.csv,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/seed_level_head_results.md,report,head_ablation,evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/tables/seed_level_head_results.tex,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_evolvegcn_regression_head_ablation_750u_top1000/thesis_section.md,report,head_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/README.md,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/aggregated_results.csv,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/analysis_manifest.json,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32;evolvegcn_h_u500_top100_norm-minmax_k12_h32_l2_factorial_seed123;evolvegcn_h_u500_top100_norm-minmax_k12_h32_l2_factorial_seed2025;evolvegcn_h_u500_top100_norm-minmax_k12_h32_l2_factorial_seed42;evolvegcn_h_u500_top100_norm-minmax_k4_h32_l2_factorial_seed123;evolvegcn_h_u500_top100_norm-minmax_k4_h32_l2_factorial_seed2025;evolvegcn_h_u500_top100_norm-minmax_k4_h32_l2_factorial_seed42;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed123;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed2025;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42;static_gcn_u500_top100_norm-minmax_k12_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed123;static_gcn_u500_top100_norm-minmax_k12_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed2025;static_gcn_u500_top100_norm-minmax_k12_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed42;static_gcn_u500_top100_norm-minmax_k4_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed123;static_gcn_u500_top100_norm-minmax_k4_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed2025;static_gcn_u500_top100_norm-minmax_k4_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed42;static_gcn_u500_top100_norm-minmax_k6_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed123;static_gcn_u500_top100_norm-minmax_k6_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed2025;static_gcn_u500_top100_norm-minmax_k6_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed42;static_gcn_u500_top100_norm-minmax_k8_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed123;static_gcn_u500_top100_norm-minmax_k8_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed2025;static_gcn_u500_top100_norm-minmax_k8_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed42,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/compatibility_report.md,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/factorial_interaction_summary.csv,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/h64_consistency_with_existing_analysis.pdf,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/h64_consistency_with_existing_analysis.png,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/mae_heatmap_k_by_hidden_dim_evolvegcn.pdf,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/mae_heatmap_k_by_hidden_dim_evolvegcn.png,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/mae_heatmap_k_by_hidden_dim_static.pdf,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/mae_heatmap_k_by_hidden_dim_static.png,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/paired_mae_difference_vs_factorial_cell.pdf,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/paired_mae_difference_vs_factorial_cell.png,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/paired_model_mae_difference_vs_k.pdf,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/paired_model_mae_difference_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/analysis/controlled_knn_by_hidden_dim_factorial_500u_top100/figures/paired_width_mae_difference_vs_k.pdf,report,knn_ablation,,,unknown,false,medium,
